,R_Creation Date,R_Status,R_SRN,R_Type of SR,R_Street Address,R_ Zip,R_X-Coordinate,R_Y-Coordinate,R_ Ward,R_Police_District,R_Community_Area,R_Latitude,R_Longitude,R_Location,R_No_of_premises_baited,R_No_of_premises_withgarbage,R_No_of_premises_withrats
3079,2018-11-05T00:00:00.000,Completed,18-03086436,Rodent Baiting/Rat Complaint,7208 W BALMORAL AVE,60656,1127334.71517115,1934975.00997738,41,16,10,41.97789686214929,-87.80710704876655,"{'latitude': '41.977896862149', 'longitude': '-87.807107048767'}",1,2,1
3080,2018-11-05T00:00:00.000,Completed,18-03090337,Rodent Baiting/Rat Complaint,4400 N TRIPP AVE,60630,1147205.44593348,1928902.52069479,39,17,16,41.96087528768174,-87.73418775582279,"{'latitude': '41.960875287682', 'longitude': '-87.734187755823'}",1,1,2
3081,2018-11-05T00:00:00.000,Completed,18-03089268,Rodent Baiting/Rat Complaint,7401 S PEORIA ST,60621,1171587.62748295,1855764.01551794,17,7,68,41.75967476130788,-87.64669700344531,"{'latitude': '41.759674761308', 'longitude': '-87.646697003445'}",0,0,0
3082,2018-11-05T00:00:00.000,Completed,18-03088721,Rodent Baiting/Rat Complaint,3644 N BOSWORTH AVE,60613,1165334.0521669,1924278.65890988,44,19,6,41.94782002916068,-87.66766967084094,"{'latitude': '41.947820029161', 'longitude': '-87.667669670841'}",1,4,2
3083,2018-11-05T00:00:00.000,Completed,18-03091134,Rodent Baiting/Rat Complaint,542 W 43RD PL,60609,1173312.44209218,1876073.88138377,11,9,61,41.81536929272224,-87.63977514987789,"{'latitude': '41.815369292722', 'longitude': '-87.639775149878'}",5,7,6
3084,2018-11-05T00:00:00.000,Completed,18-03092218,Rodent Baiting/Rat Complaint,2940 N PAULINA ST,60657,1164484.35822654,1919641.34001949,32,19,6,41.93511304805934,-87.67092465818808,"{'latitude': '41.935113048059', 'longitude': '-87.670924658188'}",2,0,2
3085,2018-11-05T00:00:00.000,Completed - Dup,18-03086700,Rodent Baiting/Rat Complaint,5916 S RUTHERFORD AVE,60638,1132412.46321855,1864560.93548527,13,8,64,41.78458357501066,-87.79007246805861,"{'latitude': '41.784583575011', 'longitude': '-87.790072468059'}",0,0,0
3086,2018-11-05T00:00:00.000,Completed,18-03090589,Rodent Baiting/Rat Complaint,4859 W CARMEN AVE,60630,1142941.95718062,1933501.73646611,45,16,12,41.973576643079205,-87.749747544788,"{'latitude': '41.973576643079', 'longitude': '-87.749747544788'}",0,2,0
3087,2018-11-05T00:00:00.000,Completed,18-03088616,Rodent Baiting/Rat Complaint,8132 S EMERALD AVE,60620,1172719.91938596,1850814.31000781,21,6,71,41.746067264926104,-87.64269279843907,"{'latitude': '41.746067264926', 'longitude': '-87.642692798439'}",2,1,1
3088,2018-11-05T00:00:00.000,Completed,18-03090055,Rodent Baiting/Rat Complaint,3625 N PIONEER AVE,60634,1120760.51001579,1923075.66666664,38,16,17,41.94535189943201,-87.831540515514,"{'latitude': '41.945351899432', 'longitude': '-87.831540515514'}",3,2,3
3089,2018-11-05T00:00:00.000,Completed,18-03093777,Rodent Baiting/Rat Complaint,5955 W FULLERTON AVE,60639,1136209.26031852,1915331.6357055,36,25,19,41.92383921520419,-87.77494101894216,"{'latitude': '41.923839215204', 'longitude': '-87.774941018942'}",6,5,6
3090,2018-11-05T00:00:00.000,Completed,18-03087979,Rodent Baiting/Rat Complaint,3128 N LOWELL AVE,60641,1146776.1253279,1920445.86626726,31,25,20,41.93767775117854,-87.73598286824343,"{'latitude': '41.937677751179', 'longitude': '-87.735982868243'}",1,4,2
3091,2018-11-05T00:00:00.000,Completed,18-03088457,Rodent Baiting/Rat Complaint,3441 N HARDING AVE,60618,1149452.10831447,1922587.90149948,30,17,21,41.943504084263076,-87.72609229091555,"{'latitude': '41.943504084263', 'longitude': '-87.726092290916'}",2,3,2
3092,2018-11-05T00:00:00.000,Completed,18-03091601,Rodent Baiting/Rat Complaint,5909 W BERENICE AVE,60634,1136277.98427143,1924989.12668073,38,16,15,41.950339182641436,-87.77445715973491,"{'latitude': '41.950339182641', 'longitude': '-87.774457159735'}",1,8,1
3093,2018-11-05T00:00:00.000,Completed,18-03090927,Rodent Baiting/Rat Complaint,3421 W ARMITAGE AVE,60647,1153287.60207205,1913079.9504273,26,14,22,41.91733807926102,-87.71224793002312,"{'latitude': '41.917338079261', 'longitude': '-87.712247930023'}",1,5,4
3094,2018-11-05T00:00:00.000,Completed,18-03087606,Rodent Baiting/Rat Complaint,3827 W WEST END AVE,60624,1150852.06010889,1900545.68863059,28,11,26,41.882990871915936,-87.721524623102,"{'latitude': '41.882990871916', 'longitude': '-87.721524623102'}",5,4,8
3095,2018-11-05T00:00:00.000,Completed,18-03085973,Rodent Baiting/Rat Complaint,1735 W JULIAN ST,60622,1164557.37980243,1909877.29170427,2,14,24,41.90831834528611,-87.67093347974807,"{'latitude': '41.908318345286', 'longitude': '-87.670933479748'}",8,4,9
3096,2018-11-05T00:00:00.000,Completed - Dup,18-03093700,Rodent Baiting/Rat Complaint,1820 S ST LOUIS AVE,60623,1153326.92859455,1890943.47771084,24,10,29,41.85659257945016,-87.71269166953034,"{'latitude': '41.85659257945', 'longitude': '-87.71269166953'}",0,0,0
3097,2018-11-05T00:00:00.000,Completed,18-03084797,Rodent Baiting/Rat Complaint,10648 S AVENUE B,60617,1204784.23999393,1834964.17507469,10,4,52,41.70180714214017,-87.52574964355905,"{'latitude': '41.70180714214', 'longitude': '-87.525749643559'}",1,4,1
3098,2018-11-05T00:00:00.000,Completed,18-03090122,Rodent Baiting/Rat Complaint,665 W MELROSE ST,60657,1171215.22641148,1921879.39302479,44,19,6,41.941108982563904,-87.6461227010943,"{'latitude': '41.941108982564', 'longitude': '-87.646122701094'}",2,3,3
3099,2018-11-05T00:00:00.000,Completed,18-03093773,Rodent Baiting/Rat Complaint,1424 W BYRON ST,60613,1166025.53701335,1925997.19710451,47,19,6,41.95252101093434,-87.66507869091394,"{'latitude': '41.952521010934', 'longitude': '-87.665078690914'}",2,4,2
3100,2018-11-05T00:00:00.000,Completed,18-03090458,Rodent Baiting/Rat Complaint,5113 S MELVINA AVE,60638,1135902.860004,1870027.73049238,14,8,56,41.799524206640505,-87.77714528329227,"{'latitude': '41.799524206641', 'longitude': '-87.777145283292'}",1,1,1
3101,2018-11-05T00:00:00.000,Completed,18-03092032,Rodent Baiting/Rat Complaint,2858 N DRAKE AVE,60618,1152264.32158956,1918906.78166601,35,14,21,41.93334767028031,-87.71585333968567,"{'latitude': '41.93334767028', 'longitude': '-87.715853339686'}",10,2,0
3102,2018-11-05T00:00:00.000,Completed,18-03087663,Rodent Baiting/Rat Complaint,4253 N CLAREMONT AVE,60618,1159941.21963241,1928276.49276758,47,19,5,41.958903527436924,-87.68738168770118,"{'latitude': '41.958903527437', 'longitude': '-87.687381687701'}",0,1,1
3103,2018-11-05T00:00:00.000,Completed,18-03090412,Rodent Baiting/Rat Complaint,5320 S LOREL AVE,60638,1141596.95993089,1868839.37458601,23,8,56,41.79616015949371,-87.75629238489486,"{'latitude': '41.796160159494', 'longitude': '-87.756292384895'}",2,5,3
3104,2018-11-05T00:00:00.000,Completed,18-03090791,Rodent Baiting/Rat Complaint,2244 S HAMLIN AVE,60623,1151398.16462984,1888578.5683336,22,10,30,41.85014102139822,-87.7198333344063,"{'latitude': '41.850141021398', 'longitude': '-87.719833334406'}",0,1,0
3105,2018-11-05T00:00:00.000,Completed,18-03085975,Rodent Baiting/Rat Complaint,1745 W JULIAN ST,60622,1164490.17980243,1909875.69170427,2,14,24,41.90831537854093,-87.67118038356713,"{'latitude': '41.908315378541', 'longitude': '-87.671180383567'}",8,4,9
3106,2018-11-05T00:00:00.000,Completed,18-03088153,Rodent Baiting/Rat Complaint,5213 S PEORIA ST,60609,1171191.69988108,1870270.3736709,20,9,61,41.799490572101654,-87.64772418072762,"{'latitude': '41.799490572102', 'longitude': '-87.647724180728'}",1,3,2
3107,2018-11-05T00:00:00.000,Completed,18-03086479,Rodent Baiting/Rat Complaint,3618 W 51ST ST,60632,1153222.53443201,1870570.18731565,14,8,62,41.80068770204632,-87.7136142984355,"{'latitude': '41.800687702046', 'longitude': '-87.713614298435'}",0,0,0
3108,2018-11-05T00:00:00.000,Completed,18-03088756,Rodent Baiting/Rat Complaint,3006 W 40TH ST,60632,1156966.65623048,1877954.48877546,12,9,58,41.820876296594406,-87.69968358765989,"{'latitude': '41.820876296594', 'longitude': '-87.69968358766'}",3,8,6
3109,2018-11-05T00:00:00.000,Completed,18-03091793,Rodent Baiting/Rat Complaint,21 E 59TH ST,60637,1177488.96121793,1865906.49312228,20,2,40,41.78737550889555,-87.62476253884103,"{'latitude': '41.787375508896', 'longitude': '-87.624762538841'}",2,3,2
3110,2018-11-05T00:00:00.000,Completed,18-03086979,Rodent Baiting/Rat Complaint,7600 S EMERALD AVE,60620,1172617.94798228,1854468.15339704,17,6,71,41.75609612453262,-87.64295901409162,"{'latitude': '41.756096124533', 'longitude': '-87.642959014092'}",1,0,3
3111,2018-11-05T00:00:00.000,Completed,18-03087321,Rodent Baiting/Rat Complaint,6024 N KOSTNER AVE,60646,1145989.2752309,1939778.65060283,39,17,12,41.99074341586035,-87.73838135757076,"{'latitude': '41.99074341586', 'longitude': '-87.738381357571'}",1,2,1
3112,2018-11-05T00:00:00.000,Completed,18-03088387,Rodent Baiting/Rat Complaint,6653 S ST LAWRENCE AVE,60637,1181378.77270842,1861028.62981008,20,3,42,41.77390133642383,-87.61065072827567,"{'latitude': '41.773901336424', 'longitude': '-87.610650728276'}",2,5,5
3113,2018-11-05T00:00:00.000,Completed,18-03089390,Rodent Baiting/Rat Complaint,6630 S SACRAMENTO AVE,60629,1157523.75940377,1860519.69957474,17,8,66,41.773021561593154,-87.69811248103926,"{'latitude': '41.773021561593', 'longitude': '-87.698112481039'}",0,6,0
3114,2018-11-05T00:00:00.000,Completed - Dup,18-03088527,Rodent Baiting/Rat Complaint,3209 W 53RD ST,60632,1155849.21746626,1869304.33647375,14,8,63,41.797161660304916,-87.70401529083038,"{'latitude': '41.797161660305', 'longitude': '-87.70401529083'}",0,0,0
3115,2018-11-05T00:00:00.000,Completed,18-03087801,Rodent Baiting/Rat Complaint,1408 W WARNER AVE,60613,1166153.99999918,1927664.73998033,47,19,6,41.957094070164935,-87.66455862147743,"{'latitude': '41.957094070165', 'longitude': '-87.664558621477'}",1,1,5
3116,2018-11-05T00:00:00.000,Completed,18-03089186,Rodent Baiting/Rat Complaint,5109 S HARPER AVE,60615,1187153.53992208,1871435.62378201,4,2,41,41.8023238282315,-87.5891516693931,"{'latitude': '41.802323828232', 'longitude': '-87.589151669393'}",0,0,0
3117,2018-11-05T00:00:00.000,Completed,18-03093395,Rodent Baiting/Rat Complaint,3422 W 82ND ST,60652,1155028.48278392,1850013.64518429,18,8,70,41.744241479065664,-87.70753978229858,"{'latitude': '41.744241479066', 'longitude': '-87.707539782299'}",0,0,0
3118,2018-11-05T00:00:00.000,Completed,18-03092297,Rodent Baiting/Rat Complaint,7250 N WESTERN AVE,60645,1159015.88879731,1947721.30609651,50,24,2,42.012280005183605,-87.69024681724284,"{'latitude': '42.012280005184', 'longitude': '-87.690246817243'}",0,0,0
3119,2018-11-05T00:00:00.000,Completed,18-03093574,Rodent Baiting/Rat Complaint,5722 N MOBILE AVE,60646,1133257.60749381,1937639.48999223,45,16,10,41.98510652887894,-87.7852625230946,"{'latitude': '41.985106528879', 'longitude': '-87.785262523095'}",2,1,2
3120,2018-11-05T00:00:00.000,Completed,18-03092191,Rodent Baiting/Rat Complaint,3143 S SHIELDS AVE,60616,1174467.40880777,1884110.7146704,11,9,34,41.83739740899284,-87.63529903725242,"{'latitude': '41.837397408993', 'longitude': '-87.635299037252'}",3,5,4
3121,2018-11-05T00:00:00.000,Completed,18-03089585,Rodent Baiting/Rat Complaint,6955 S EUCLID AVE,60649,1190411.0831961,1859239.374998,5,3,43,41.76877843018349,-87.57759823794302,"{'latitude': '41.768778430183', 'longitude': '-87.577598237943'}",0,0,0
3122,2018-11-05T00:00:00.000,Completed,18-03087840,Rodent Baiting/Rat Complaint,7324 S PRINCETON AVE,60621,1175560.89011574,1856394.5011319,6,7,69,41.76131693773847,-87.63211626869871,"{'latitude': '41.761316937738', 'longitude': '-87.632116268699'}",0,4,0
3123,2018-11-05T00:00:00.000,Completed,18-03088513,Rodent Baiting/Rat Complaint,3301 N SPRINGFIELD AVE,60618,1149811.83650959,1921664.9641072,30,17,21,41.940964468790106,-87.72479417572623,"{'latitude': '41.94096446879', 'longitude': '-87.724794175726'}",3,3,3
3124,2018-11-05T00:00:00.000,Completed,18-03094239,Rodent Baiting/Rat Complaint,3355 W HOLLYWOOD AVE,60659,1152896.13283065,1937674.20699164,39,17,13,41.98483423124504,-87.71303220944176,"{'latitude': '41.984834231245', 'longitude': '-87.713032209442'}",3,4,3
3125,2018-11-05T00:00:00.000,Completed,18-03090137,Rodent Baiting/Rat Complaint,6343 N OAKLEY AVE,60659,1159829.80479596,1942065.29000145,50,24,2,41.99674290215126,-87.68740904035924,"{'latitude': '41.996742902151', 'longitude': '-87.687409040359'}",1,6,3
3126,2018-11-05T00:00:00.000,Completed,18-03088742,Rodent Baiting/Rat Complaint,3415 N BOSWORTH AVE,60657,1165375.66009961,1922755.4663981,44,19,6,41.94363942789479,-87.66756021921347,"{'latitude': '41.943639427895', 'longitude': '-87.667560219213'}",0,5,1
3127,2018-11-05T00:00:00.000,Completed,18-03086610,Rodent Baiting/Rat Complaint,10014 S WENTWORTH AVE,60628,1176709.06359819,1838545.08632117,9,5,49,41.712310129206536,-87.62844395262384,"{'latitude': '41.712310129207', 'longitude': '-87.628443952624'}",0,0,0
3128,2018-11-05T00:00:00.000,Completed,18-03086763,Rodent Baiting/Rat Complaint,2909 W GRANVILLE AVE,60659,1155790.60609237,1941016.07977952,50,24,2,41.99394646948371,-87.70229603569375,"{'latitude': '41.993946469484', 'longitude': '-87.702296035694'}",5,2,4
3129,2018-11-05T00:00:00.000,Completed,18-03089715,Rodent Baiting/Rat Complaint,3501 W SCHOOL ST,60618,1152570.089368,1921726.34881689,35,17,21,41.94107873437382,-87.71465487819759,"{'latitude': '41.941078734374', 'longitude': '-87.714654878198'}",5,0,0
3130,2018-11-05T00:00:00.000,Completed,18-03093076,Rodent Baiting/Rat Complaint,5600 N SHERIDAN RD,60660,1168624.656384,1937417.1642699,48,20,77,41.98380174665678,-87.65519200803463,"{'latitude': '41.983801746657', 'longitude': '-87.655192008035'}",3,1,3
3131,2018-11-05T00:00:00.000,Completed,18-03089272,Rodent Baiting/Rat Complaint,4941 W DEMING PL,60639,1143017.55072133,1916513.76670416,31,25,19,41.92695872002007,-87.74989481983832,"{'latitude': '41.92695872002', 'longitude': '-87.749894819838'}",2,3,3
3132,2018-11-05T00:00:00.000,Completed,18-03087517,Rodent Baiting/Rat Complaint,1756 W LELAND AVE,60640,1163816.86510151,1931259.80940394,47,19,3,41.9670088268433,-87.67304875885664,"{'latitude': '41.967008826843', 'longitude': '-87.673048758857'}",1,2,1
3133,2018-11-05T00:00:00.000,Completed,18-03090063,Rodent Baiting/Rat Complaint,3749 N WILTON AVE,60613,1169262.7122253,1925137.51208686,46,19,6,41.950092122022156,-87.65320386578763,"{'latitude': '41.950092122022', 'longitude': '-87.653203865788'}",5,3,5
3134,2018-11-05T00:00:00.000,Completed,18-03091232,Rodent Baiting/Rat Complaint,6229 W EDDY ST,60634,1134225.73661171,1922956.0299893,36,16,17,41.94479662387908,-87.78204923917038,"{'latitude': '41.944796623879', 'longitude': '-87.78204923917'}",4,8,4
3135,2018-11-05T00:00:00.000,Completed,18-03093357,Rodent Baiting/Rat Complaint,1628 N CAMPBELL AVE,60647,1159448.00297113,1910745.95051695,1,14,24,41.91080875159245,-87.68967882286438,"{'latitude': '41.910808751592', 'longitude': '-87.689678822864'}",0,6,0
3136,2018-11-05T00:00:00.000,Completed,18-03085837,Rodent Baiting/Rat Complaint,4419 N KENNETH AVE,60630,1145669.37919275,1928996.25100681,39,17,16,41.96116182447263,-87.73983280020015,"{'latitude': '41.961161824473', 'longitude': '-87.7398328002'}",1,1,1
3137,2018-11-05T00:00:00.000,Completed,18-03091325,Rodent Baiting/Rat Complaint,4123 N MARMORA AVE,60634,1136279.5375712,1926809.20421741,38,16,15,41.95533362983666,-87.77440781628633,"{'latitude': '41.955333629837', 'longitude': '-87.774407816286'}",1,9,1
3138,2018-11-05T00:00:00.000,Completed,18-03090356,Rodent Baiting/Rat Complaint,1841 W BELLE PLAINE AVE,60613,1163278.08302327,1927255.97010796,47,19,5,41.95603348700491,-87.67514286649448,"{'latitude': '41.956033487005', 'longitude': '-87.675142866494'}",2,3,3
3139,2018-11-05T00:00:00.000,Completed,18-03085814,Rodent Baiting/Rat Complaint,816 N FRANCISCO AVE,60622,1156903.80991988,1905339.91439529,26,12,24,41.896026132987906,-87.69917211218916,"{'latitude': '41.896026132988', 'longitude': '-87.699172112189'}",4,2,5
3140,2018-11-05T00:00:00.000,Completed,18-03091564,Rodent Baiting/Rat Complaint,6557 S WENTWORTH AVE,60621,1176086.13890857,1861442.34797314,20,7,69,41.775157031122525,-87.63003992164933,"{'latitude': '41.775157031123', 'longitude': '-87.630039921649'}",0,0,0
3141,2018-11-05T00:00:00.000,Completed,18-03088482,Rodent Baiting/Rat Complaint,2318 W EASTWOOD AVE,60625,1159863.42002896,1930772.85126747,47,19,4,41.965755273336086,-87.68759854751283,"{'latitude': '41.965755273336', 'longitude': '-87.687598547513'}",2,3,3
3142,2018-11-05T00:00:00.000,Completed,18-03088807,Rodent Baiting/Rat Complaint,340 W OAKDALE AVE,60657,1173359.3598672,1919889.33289449,44,19,6,41.93560074865422,-87.63830156738287,"{'latitude': '41.935600748654', 'longitude': '-87.638301567383'}",1,1,2
3143,2018-11-05T00:00:00.000,Completed,18-03086094,Rodent Baiting/Rat Complaint,4351 W POTOMAC AVE,60651,1147128.37960165,1908300.73998248,37,25,23,41.90434361363781,-87.73499969140515,"{'latitude': '41.904343613638', 'longitude': '-87.734999691405'}",1,3,1
3144,2018-11-05T00:00:00.000,Completed,18-03094199,Rodent Baiting/Rat Complaint,4513 N KENNETH AVE,60630,1145650.00732003,1929620.82041481,39,17,16,41.96287606046353,-87.73988811892644,"{'latitude': '41.962876060464', 'longitude': '-87.739888118926'}",1,4,2
3145,2018-11-05T00:00:00.000,Completed,18-03089772,Rodent Baiting/Rat Complaint,6745 N EDGEBROOK TER,60646,1135760.78320277,1943982.25800516,41,16,12,42.00246727587021,-87.77590405629999,"{'latitude': '42.00246727587', 'longitude': '-87.7759040563'}",0,0,0
3146,2018-11-05T00:00:00.000,Completed,18-03091097,Rodent Baiting/Rat Complaint,4849 N CLAREMONT AVE,60625,1159819.84011594,1932148.00660805,47,20,4,41.9695296685181,-87.68772068182423,"{'latitude': '41.969529668518', 'longitude': '-87.687720681824'}",1,1,1
3147,2018-11-05T00:00:00.000,Completed,18-03092892,Rodent Baiting/Rat Complaint,999 W MARGATE TER,60640,1168973.59848795,1933268.81477802,48,20,3,41.97241098144418,-87.65402965563227,"{'latitude': '41.972410981444', 'longitude': '-87.654029655632'}",0,1,0
3148,2018-11-05T00:00:00.000,Completed,18-03090642,Rodent Baiting/Rat Complaint,2747 W GIDDINGS ST,60625,1157169.00792363,1931435.07998779,40,19,4,41.9676277601869,-87.69748730195666,"{'latitude': '41.967627760187', 'longitude': '-87.697487301957'}",2,1,2
3149,2018-11-05T00:00:00.000,Completed,18-03093772,Rodent Baiting/Rat Complaint,5719 W WAVELAND AVE,60634,1137571.39260428,1924024.69889687,36,16,15,41.947669454342524,-87.76972594334283,"{'latitude': '41.947669454343', 'longitude': '-87.769725943343'}",7,7,7
3150,2018-11-05T00:00:00.000,Completed,18-03094508,Rodent Baiting/Rat Complaint,2307 W POLK ST,60612,1161103.60839091,1896382.87848302,28,12,28,41.87136102357861,-87.68399602409424,"{'latitude': '41.871361023579', 'longitude': '-87.683996024094'}",2,5,3
3151,2018-11-05T00:00:00.000,Completed,18-03095226,Rodent Baiting/Rat Complaint,7272 W PALATINE AVE,60631,1126679.05257465,1941353.92260973,41,16,9,41.99541226224957,-87.80937478436793,"{'latitude': '41.99541226225', 'longitude': '-87.809374784368'}",0,1,0
3152,2018-11-05T00:00:00.000,Completed,18-03090168,Rodent Baiting/Rat Complaint,1104 W WEBSTER AVE,60614,1168564.33978598,1914784.1977275,43,18,7,41.921697320841865,-87.65607164769591,"{'latitude': '41.921697320842', 'longitude': '-87.656071647696'}",0,4,1
3153,2018-11-05T00:00:00.000,Completed,18-03086145,Rodent Baiting/Rat Complaint,3550 N WILTON AVE,60657,1169315.53987818,1923434.45262598,44,19,6,41.9454177089809,-87.65305936505466,"{'latitude': '41.945417708981', 'longitude': '-87.653059365055'}",4,5,6
3154,2018-11-05T00:00:00.000,Completed,18-03090343,Rodent Baiting/Rat Complaint,4401 N TRIPP AVE,60630,1147205.04593348,1928913.32069479,39,17,16,41.96090493138527,-87.73418894881037,"{'latitude': '41.960904931385', 'longitude': '-87.73418894881'}",3,2,6
3155,2018-11-05T00:00:00.000,Completed,18-03086357,Rodent Baiting/Rat Complaint,1820 S ST LOUIS AVE,60623,1153326.92859455,1890943.47771084,24,10,29,41.85659257945016,-87.71269166953034,"{'latitude': '41.85659257945', 'longitude': '-87.71269166953'}",2,12,2
3156,2018-11-05T00:00:00.000,Completed,18-03085728,Rodent Baiting/Rat Complaint,5248 S LOWE AVE,60609,1172855.88399727,1870086.11142953,3,9,61,41.798948350648665,-87.6416266459377,"{'latitude': '41.798948350649', 'longitude': '-87.641626645938'}",2,3,5
3157,2018-11-05T00:00:00.000,Completed,18-03088057,Rodent Baiting/Rat Complaint,8000 S MOZART ST,60652,1158768.35942927,1851452.10159771,18,8,70,41.74811337987926,-87.69379717443147,"{'latitude': '41.748113379879', 'longitude': '-87.693797174431'}",1,0,2
3158,2018-11-05T00:00:00.000,Completed - Dup,18-03085530,Rodent Baiting/Rat Complaint,307 W 40TH ST,60609,1175066.47423389,1878443.69320677,3,9,37,41.821833241562324,-87.63327028213006,"{'latitude': '41.821833241562', 'longitude': '-87.63327028213'}",0,0,0
3159,2018-11-05T00:00:00.000,Completed,18-03094905,Rodent Baiting/Rat Complaint,8004 S KOLMAR AVE,60652,1147527.38056715,1851041.8323992,18,8,70,41.74720941890266,-87.7349988344998,"{'latitude': '41.747209418903', 'longitude': '-87.7349988345'}",0,0,0
3160,2018-11-05T00:00:00.000,Completed,18-03089695,Rodent Baiting/Rat Complaint,6052 W HENDERSON ST,60634,1135445.19741766,1921644.82977791,36,16,17,41.941176941681924,-87.77759816721158,"{'latitude': '41.941176941682', 'longitude': '-87.777598167212'}",3,5,3
3161,2018-11-05T00:00:00.000,Completed,18-03090557,Rodent Baiting/Rat Complaint,5759 W 64TH ST,60638,1139120.63792738,1861536.90267735,13,8,64,41.77616614868169,-87.76555024363213,"{'latitude': '41.776166148682', 'longitude': '-87.765550243632'}",0,6,1
3162,2018-11-05T00:00:00.000,Completed,18-03094831,Rodent Baiting/Rat Complaint,2669 N GREENVIEW AVE,60614,1165862.30260608,1917911.70190519,32,19,7,41.93033750059782,-87.66591016389953,"{'latitude': '41.930337500598', 'longitude': '-87.6659101639'}",0,0,0
3163,2018-11-05T00:00:00.000,Completed,18-03089011,Rodent Baiting/Rat Complaint,3426 W 12TH PL,60623,1153724.4006936,1894078.72003161,24,10,29,41.8651881452157,-87.7111493282234,"{'latitude': '41.865188145216', 'longitude': '-87.711149328223'}",5,9,5
3164,2018-11-05T00:00:00.000,Completed,18-03086619,Rodent Baiting/Rat Complaint,2422 W 110TH ST,60655,1162105.14207865,1831620.18452685,19,22,75,41.6936226304514,-87.68211973442854,"{'latitude': '41.693622630451', 'longitude': '-87.682119734429'}",2,1,1
3165,2018-11-05T00:00:00.000,Completed,18-03094932,Rodent Baiting/Rat Complaint,8008 S KOLMAR AVE,60652,1147528.38056715,1851012.1323992,18,8,70,41.74712789768613,-87.73499592693486,"{'latitude': '41.747127897686', 'longitude': '-87.734995926935'}",0,0,0
3166,2018-11-05T00:00:00.000,Completed,18-03085637,Rodent Baiting/Rat Complaint,8712 S WINCHESTER AVE,60620,1165079.17019529,1846888.93650144,21,22,71,41.73546033433066,-87.67080091356311,"{'latitude': '41.735460334331', 'longitude': '-87.670800913563'}",0,0,0
3167,2018-11-05T00:00:00.000,Completed,18-03090568,Rodent Baiting/Rat Complaint,4931 W THOMAS ST,60651,1143286.45997464,1906867.69480848,37,15,25,41.900483844085095,-87.74914811103072,"{'latitude': '41.900483844085', 'longitude': '-87.749148111031'}",1,3,1
3168,2018-11-05T00:00:00.000,Completed,18-03095153,Rodent Baiting/Rat Complaint,3405 S UNION AVE,60616,1172189.0970716,1882314.06986924,11,9,60,41.832517759944444,-87.64371201981577,"{'latitude': '41.832517759944', 'longitude': '-87.643712019816'}",0,4,4
3169,2018-11-05T00:00:00.000,Completed,18-03087428,Rodent Baiting/Rat Complaint,2917 S PRINCETON AVE,60616,1174764.55317313,1885385.70370324,11,9,34,41.840889450262466,-87.63417061195203,"{'latitude': '41.840889450262', 'longitude': '-87.634170611952'}",3,4,6
3170,2018-11-05T00:00:00.000,Completed,18-03091441,Rodent Baiting/Rat Complaint,6227 W EDDY ST,60634,1134239.13661171,1922956.3299893,36,16,17,41.944797210607945,-87.78199997826708,"{'latitude': '41.944797210608', 'longitude': '-87.781999978267'}",4,8,4
3171,2018-11-05T00:00:00.000,Completed,18-03087306,Rodent Baiting/Rat Complaint,5809 W 62ND ST,60638,1138707.40017424,1862853.70061331,13,8,64,41.77978715685651,-87.76703338516161,"{'latitude': '41.779787156857', 'longitude': '-87.767033385162'}",2,7,3
3172,2018-11-05T00:00:00.000,Completed,18-03090761,Rodent Baiting/Rat Complaint,2042 N WINCHESTER AVE,60614,1163032.79790302,1913594.72687017,32,14,22,41.91855141512534,-87.67642942569594,"{'latitude': '41.918551415125', 'longitude': '-87.676429425696'}",6,10,13
3173,2018-11-05T00:00:00.000,Completed,18-03092703,Rodent Baiting/Rat Complaint,7144 S WHIPPLE ST,60629,1157273.82000738,1857094.16000645,18,8,66,41.763626426233124,-87.6991212965186,"{'latitude': '41.763626426233', 'longitude': '-87.699121296519'}",2,1,2
3174,2018-11-05T00:00:00.000,Completed,18-03091613,Rodent Baiting/Rat Complaint,1315 S AVERS AVE,60623,1150920.2969848,1893667.0982027,24,10,29,41.8641139133687,-87.72145411115946,"{'latitude': '41.864113913369', 'longitude': '-87.721454111159'}",1,8,1
3175,2018-11-05T00:00:00.000,Completed,18-03094528,Rodent Baiting/Rat Complaint,5315 N LUNA AVE,60630,1138181.12300815,1934963.34067872,45,16,11,41.977675070551165,-87.76721903847535,"{'latitude': '41.977675070551', 'longitude': '-87.767219038475'}",0,2,0
3176,2018-11-05T00:00:00.000,Completed,18-03091403,Rodent Baiting/Rat Complaint,3315 W OGDEN AVE,60623,1154512.13897812,1891035.86799689,24,10,29,41.85682251750823,-87.70833882118623,"{'latitude': '41.856822517508', 'longitude': '-87.708338821186'}",3,10,3
3177,2018-11-05T00:00:00.000,Completed - Dup,18-03092237,Rodent Baiting/Rat Complaint,2999 N PAULINA ST,60657,1164472.97048641,1919970.98360548,32,19,6,41.9360178497851,-87.67095714845802,"{'latitude': '41.936017849785', 'longitude': '-87.670957148458'}",0,0,0
3178,2018-11-04T00:00:00.000,Completed,18-03083452,Rodent Baiting/Rat Complaint,3663 N ELSTON AVE,60618,1153647.22992938,1924200.60987636,33,17,16,41.94784688554697,-87.71062989364127,"{'latitude': '41.947846885547', 'longitude': '-87.710629893641'}",3,5,5
